timestamp,stock_code,stock_name,title,content,url,source,published_at,impact_score,reasoning,relevance_score,similarity_score,filter_stage,current_price,change_rate,telegram_sent,processing_time
2025-07-16 12:49:53,006800,미래에셋증권,“비트코인 240만弗도 가능” vs “사기·애완용 장난감”…“부동산...,"머니트렌드 투자 세미나 개최··· 부동산·주식 등 전문가 비법 공개 비트코인 240만 달러 vs 사기 논란··· 투자자 AI 반도체주 48.4% 선호 하나은행 퇴직연금 적립금··· 2조 4000억 원 증가 [서울경제] ▲ AI 프리즘* 맞춤형 경제 브리핑 * 편집자 주 : ‘AI PRISM’(Personalized Report & Insight Summarizing Media)은 한국언론진흥재단의 지원을 받아 개발한 ‘인공지능(AI) 기반 맞춤형 뉴스 추천 및 요약 서비스’입니다. 독자 유형별 맞춤 뉴스 6개를 선별해 제공합니다. &#160; 비트코인 12만달러 돌파부터 강남3구 재건축 열풍까지 [AI PRISM x D•LOG] [주요 이슈 브리핑] ■ 투자교육 확산: 서울경제신문이 16일 롯데호텔서울에서 머니트렌드 2025를 개최하며 부동산·주식·절세 분야 전문가들이 투자 비법을 대거 공개한다. KB국민은행, 하나은행, 미래에셋증권, 한국투자증권은 취업 특강을 준비해 취업 준비생들...",https://n.news.naver.com/article/011/0004509135,,2025-07-15 08:53:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,136.28s
2025-07-16 12:49:53,006800,미래에셋증권,"[특징주] 30만원 돌파 SK하이닉스, 차익실현 매물 출회…2%대 약세","역대 최고가 기록한지 하루 만에 내림세 경기 이천 SK하이닉스 본사. ⓒ연합뉴스 [데일리안 = 서진주 기자] SK하이닉스가 역대 최고가를 기록한지 하루 만에 약세로 돌아섰다. 15일 한국거래소에 따르면 이날 오전 9시 49분 현재 SK하이닉스는 전 거래일 대비 2.67%(8000원) 내린 29만2000원에 거래되고 있다. SK하이닉스는 전일(14일) 30만원으로 거래를 마치며, 지난 2011년 SK그룹에 편입된 이후 역대 최고가를 기록했다. 하지만 1거래일 만에 30만원 아래로 내려온 것이다. 이는 단기 급등에 따른 차익실현 매물이 출회한 것으로 보인다. 일각에서는 SK하이닉스의 주가가 많이 오른 탓에 상승 여력이 없다는 분석과 함께 투자 의견을 ‘중립’으로 하향한 리포트를 내놓기도 했다. 김영건 미래에셋증권 연구원은 “SK하이닉스의 이익 전망치와 밸류에이션의 반영이 상당 부분 이뤄져 있다”며 “2026년 하반기부터 경쟁사의 진입이 본격화하며 고대역폭메모리(HBM) 내 점유율이 연간...",https://n.news.naver.com/article/119/0002979244,,2025-07-15 09:51:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,140.82s
2025-07-16 12:49:53,006800,미래에셋증권,"[어제장 오늘장] 비트코인, 12만 3천달러 선까지 기록…관련주 강세","■ 머니쇼 '어제장 오늘장' - 장연재 코스피가 또 연고점을 경신하며 3년 10개월 만에 종가 기준 3200선을 회복했습니다. 앞서 미국 시장이 숨고르기를 보였고, 아시아증시도 혼조였지만 한국 시장 비교적 강했는데요. 글로벌 IB들이 지수 상승 기대감을 키운 영향이 컸습니다. 글로벌 IB들이 코스피 목표치를 잇달아 상향 조정하고 있습니다. 맥쿼리, JP모건, 골드만삭스까지 코스피 추가 상승을 내다봤습니다. 맥쿼리는 어제(14일) 한국증시 랠리는 단기 경기 회복이 아닌 10년짜리 구조적 성장에 기반한다며 코스피 4000 간다는 보고서를 내놨고요. JP모건도 한국의 기업 지배구조 개혁이 순조롭게 이뤄질 경우 코스피 2년 내 5000까지 오를 수 있다며 투자의견을 '중립'에서 '비중확대'로 상향했죠. 골드만삭스도 지난 11일 보고서에서 코스피 전체 주가수익비율, PER이 여전히 신흥국과 선진국 대비 저평가 구간에 위치해있다며 코스피 12개월 목표치를 3,500으로 상향한 바 있습니다. 이...",https://n.news.naver.com/article/374/0000451557,,2025-07-15 08:28:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,131.66s
2025-07-16 12:49:53,006800,미래에셋증권,'불장'에 함박웃음 지은 대형증권사…삼성증권 홀로 부진 전망,"5대 증권사, 2Q 영업익 작년보다 18% 증가 전망 '삼천피' 회복에 브로커리지·운용수익 대폭 개선 삼성증권, IB 딜 수주 부진에 홀로 역성장 전망 2분기 실적 시즌이 본격화되는 가운데 주요 증권사 수익성이 두 자릿수 성장률을 기록할 것으로 보인다. 국내외 주식시장 활황으로 거래대금이 크게 늘어난 데다 보유 주식 자산에서 대규모 평가이익이 발생한 덕분이다. 다만 삼성증권은 대형사 중 유일하게 마이너스(-) 성장이 예상된다. 리테일 선방에도 전통 기업금융(IB) 부문에서 두드러진 성과를 내지 못한 탓이다. /사진=이명근 기자 qwe123@ 코스피 날자 증권사 영업익 18% '쑥' 15일 금융정보업체 에프앤가이드에 따르면 한국금융지주(한국투자증권의 모회사)·미래에셋증권·키움증권·삼성증권·NH투자증권 등 5개 대형사의 연결 기준 2분기 영업이익 합계는 전년동기대비 18.8% 늘어난 1조7734억원으로 전망된다. 같은기간 순이익은 14.8% 증가한 1조3427억원으로 추정된다. 회사별로...",https://n.news.naver.com/article/648/0000037878,,2025-07-15 07:30:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,124.87s
2025-07-16 12:49:53,006800,미래에셋증권,상법 개정·금리 인하…하반기 증시 변수 총정리[2025 상반기 베스트...,계량분석 유명간 미래에셋증권 정교한 계량 분석과 시장 소통에 강점을 지닌 미래에셋증권 유명간 애널리스트는 ‘실제 투자에 도움되는 리서치’를 지향해왔다. 대표 리포트 ‘선진화로 가는 길’은 이 전략을 정제된 분석으로 담아냈다. 그는 강한 상승을 보였던 상반기와 달리 하반기는 실적 하향 조정과 매크로 불확실성 속에서 종목·업종별 차별화 국면이 본격화될 것으로 내다봤다. 상법 개정안과 배당소득 분리과세 등 자본시장 활성화 정책에 주목하며 지배구조 개선이 이어질 지주사와 증권업종에 밸류에이션 회복 기대를 걸었다. 데일리시황 하인환 KB증권 하인환 KB증권 애널리스트는 ‘한국 자본주의 대전환’을 진단한 리포트로 상반기 주식시장에 큰 반향을 일으켰다. 대표 리포트 ‘코리아 금융 빅뱅’은 상법 개정 가능성 등을 심층 분석해 투자전략과 실적 모두에서 높은 평가를 받았다. 그는 하반기에도 자본시장 개혁이 이어질 것으로 보고 금융과 지주 업종의 20년 만의 주도주 재등장 가능성을 제시했다. 당시의 배...,https://n.news.naver.com/article/050/0000093634,,2025-07-15 07:15:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,120.35s
2025-07-16 12:49:53,006800,미래에셋증권,"&quot;사천피 정점 아닌 시작&quot; 빚투 3년 만에 21조 넘었다…효성중공업, 올...",전력 인프라 수요 폭증으로 네 번째 황제주 탄생··· 글로벌 경쟁력 인정받는 모습 개인 빚투 21조 원 돌파로 3년 만에 최대··· 추세적 상승 확신에 레버리지 급증 투자자 59.5% ’주식 비중 확대”··· 골드만삭스 3500·맥쿼리 4000 목표가 제시 [서울경제] ▲ AI 프리즘* 맞춤형 경제 브리핑 * 편집자 주: ‘AI PRISM’(Personalized Report & Insight Summarizing Media)은 한국언론진흥재단의 지원을 받아 개발한 ‘인공지능(AI) 기반 맞춤형 뉴스 추천 및 요약 서비스’입니다. 독자 유형별 맞춤 뉴스 6개를 선별해 제공합니다. &#160; 딥시크 도입에 빚투 21조 돌파 [AI PRISM x D•LOG] [주요 이슈 브리핑] ■ 효성중공업 100만 원 돌파로 네 번째 황제주 탄생: 효성중공업이 14일 전 거래일 대비 3만 원(3.07%) 오른 100만 8000원에 장을 마감했다. 장중 한때 101만 5000원까지 뛰며 역대 최고가...,https://n.news.naver.com/article/011/0004509117,,2025-07-15 08:13:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,129.49s
2025-07-16 12:49:53,006800,미래에셋증권,2만원에 산 주식이 3개월 만에…'팔지 말걸' 뒤늦은 탄식 [종목+],"""너도나도 중국 가더니""…대한항공, 홀로 날았다 대한항공 주가 한 달간 17% 상승 2분기 영업이익 증권가 전망치 상회 프리미엄 수요·中 노선 확대 영향 국제 유가·환율 하락에 비용 감소 증권가 ""하반기도 실적 개선"" 전망 사진=뉴스1 대한항공 주가가 바닥을 다지고 반등세를 탔다. 부진한 업황 속에서도 실적이 개선될 것이란 기대감이 반영되면서다. 증권가에선 하반기에도 성수기 효과와 원화 강세 등 우호적 경영 여건이 조성되면서 대한항공의 실적 개선세가 이어질 것으로 전망한다. 16일 한국거래소에 따르면 대한항공은 전날 2만6200원에 거래를 마쳐 최근 한 달간 17.49% 상승했다. 지난 14일엔 2만6750원까지 올라 장중 기준으로 2022년 9월1일(2만7050원) 이후 2년10개월여 만에 최고가를 기록했다. 이 회사 주가는 지난 4월9일 연저점(1만9990원) 형성 후 반등해 현재까지 33.82%나 뛰었다. 지난해 말 아시아나항공과의 합병 마지막 관문인 유럽연합(EU)의 기업결합...",https://n.news.naver.com/article/015/0005158450,,2025-07-16 08:56:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,199.57s
2025-07-16 12:49:53,006800,미래에셋증권,"효성중공업, 올해 4번째 '황제주' 등극...주가 더 달릴까","뉴스1 제공 [파이낸셜뉴스] 효성중공업이 올 들어 네 번째로 코스피 시장 황제주(1주당 100만원 이상 주식) 반열에 올랐다. 고수익 제품군 중심의 실적 개선 기대감이 주가를 밀어올렸다. 증권가에서는 효성중공업 목표주가를 최대 122만원까지 올려잡는 모습이다. 15일 한국거래소에 따르면 효성중공업 주가는 전날 정규 거래에서 전 거래일 대비 3.07% 오른 100만8000원에 거래를 마쳤다. 장중 한때 101만5000원까지 오르면서 역대 최고가를 갈아치웠다. 이에 따라 효성중공업은 코스피시장에서 삼양식품(146만2000원), 태광산업(123만6000원), 삼성바이오로직스(104만2000원)에 이어 올해 4번째로 황제주 자리에 올랐다. 올 들어 효성중공업 주가는 인공지능(AI) 수요 증가에 따른 전력기기 업황 호조 기대감으로 올해 들어서만 156% 급등했다. 효성중공업은 이달 초 미국 대형 전력회사로부터 2600억원 규모 가스절연개폐장치(GIS) 대규모 공급 계약을 따냈다. 증권가는 G...",https://n.news.naver.com/article/014/0005376941,,2025-07-15 06:01:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,109.07s
2025-07-16 12:49:53,006800,미래에셋증권,"자사주 1억주 소각한다는 '미래에셋증권', 그래도 1억주 남는다","증권사 중 밸류업 가장 적극적인 미래에셋증권 2030년까지 매년 1500만주 이상, 총 1억주 소각 다만 1억1000만주 합병자사주 소각계획 없어 합병 자사주 처분시 유통물량→주주가치 희석 코스피지수가 역대 최고치를 향해가면서 실적과 주주환원 여력을 모두 갖춘 금융주, 그중에서도 증권주 주가 움직임이 두드러지고 있다. 올해 초 자기자본 12조원(연결재무제표 기준)을 돌파한 국내 1위 증권사 미래에셋증권도 예외는 아니다. 불과 몇 달전 만해도 8000원대에 머물며 오랫동안 지지부진했던 주가는 현재 2만원 대를 기록 중이다. 증권주라는 '특수'도 있지만 미래에셋증권이 지난해 8월 발표한 밸류업(기업가치 제고)정책도 주가 상승에 영향을 미쳤다. 배당, 자기주식 소각 등 적극적인 주주환원 정책을 내놓으면서 미래에셋증권에 대한 가치평가가 높아질 것이란 기대감이 주가 우상향 흐름을 뒷받침한 것이다. 정책, 주가 모두 선두주자다운 모습이다. 특히 시장은 미래에셋증권이 보유한 대량의 자사주 소각 ...",https://n.news.naver.com/article/648/0000037916,,2025-07-16 07:30:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,195.14s
2025-07-16 12:49:53,006800,미래에셋증권,‘30만닉스’ 찍었는데 '중립' 리포트 찬물…엇갈린 전망[주톡피아],"SK하이닉스, 30만원 안착…종가 기준 최고 미래증권, SK하이닉스에 첫 '중립' 리포트 ""HBM 우위 점할 것"" vs ""경쟁사 시장 진입"" [이데일리 이용성 기자] 종가 기준 30만원 고지를 밟은 SK하이닉스(000660)에 대한 증권가의 시선이 엇갈리고 있다. 그간 고대역폭메모리(HBM) 시장에서 경쟁사보다 한발 앞서며 랠리를 펼쳤지만, 급등한 주가에 대한 부담이 커지면서 처음으로 ‘중립’ 의견을 낸 리포트도 등장했기 때문이다. 증권가 안팎에서는 추가 상승 여력과 고평가 논란을 두고 온도 차가 감지되는 모습이다. [이데일리 이미나 기자] ‘심리적 저항선’에 걸린 SK하이닉스, 30만원선 안착 14일 엠피닥터에 따르면 SK하이닉스는 이날 전 거래일 대비 1.87% 오른 30만원에 거래를 마쳤다. SK하이닉스는 지난 11일 장중 3.2% 오른 30만 6500원까지 돌파했다가 차익 실현 매물이 출회하면서 0.84% 하락한 29만 4500원에 장을 마감했는데 1거래일 만에 다시 30만원...",https://n.news.naver.com/article/018/0006065579,,2025-07-14 18:01:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,100.12s
2025-07-16 12:49:53,006800,미래에셋증권,SK하이닉스·카페24·DB손해보험 등 하반기 증시 유망주는? [2025 상반기...,"반도체, 전기전자·스마트폰 김동원 KB증권 올해 상반기 유일한 2관왕 김동원 애널리스트는 반도체 최선호주로 SK하이닉스를, 스마트폰 최선호주로는 삼성전자를 제시했다. 그는 “품목별 관세 부과 가능성과 상반기 메모리 반도체 선행 구매 집중으로 수요 불확실성이 일부 존재하지만 SK하이닉스는 실적 차별화를 통해 경쟁 우위를 확대할 것”이라고 전망했다. 또한 “삼성전자는 지난 1년간 실적과 주가 흐름이 다소 부진했지만 하반기에는 북미 전략 고객 대상 HBM3E(12단) 품질 승인 가능성과 HBM4 생산 수율 개선이 동시에 기대된다”고 분석했다. 최근 3조9000억원 규모의 자사주 매입 및 소각까지 불확실성 완화 구간에 진입했다는 평가다. 2차전지 김현수 하나증권 김현수 하나증권 애널리스트는 6회 연속 2차전지 부문 베스트 애널리스트에 선정됐다. 그는 “배터리 산업은 계속 성장할 것”이라며 “기회를 잡으려면 2년간의 실적 부진을 현 가치 수준에 도달한 것으로 판단했다. 이에 따라 인버스 매수...",https://n.news.naver.com/article/050/0000093631,,2025-07-15 07:11:00,0.500,뉴스 알림,0.000,0.000,고영향 뉴스 알림 전송 (0.50),,,Yes,118.23s
